Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
2114-MGINA,1,Q3,No,0,14,Offer D,Yes,10.3,No,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.8,1129.1,0.0,0,144.20000000000002,1273.3
4489-SNOJF,1,Q3,Yes,1,35,None,Yes,25.27,Yes,Yes,DSL,82,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.25,2568.55,0.0,0,884.4499999999999,3453.0
2187-LZGPL,1,Q3,No,0,7,None,No,0.0,No,Yes,DSL,19,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.1,293.3,0.0,0,0.0,293.3
9019-QVLZD,1,Q3,No,0,1,None,Yes,32.13,No,Yes,Fiber Optic,15,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.55,79.55,0.0,10,32.13,121.68
3707-LRWZD,1,Q3,No,0,32,None,Yes,40.26,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.05,2781.85,0.0,0,1288.32,4070.17
1455-ESIQH,1,Q3,No,0,1,None,Yes,16.06,No,Yes,Fiber Optic,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,89.1,0.0,0,16.06,105.16
2979-SXESE,1,Q3,Yes,1,17,Offer D,Yes,25.79,Yes,Yes,Cable,12,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.4,1607.2,0.0,0,438.43,2045.63
4013-TLDHQ,1,Q3,No,0,19,Offer D,Yes,20.26,No,Yes,Fiber Optic,25,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.25,1490.95,0.0,0,384.94000000000005,1875.89
6121-VZNQB,1,Q3,No,0,1,None,Yes,34.79,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.1,19.1,0.0,0,34.79,53.89
6996-KNSML,1,Q3,No,0,1,None,Yes,35.25,No,Yes,Fiber Optic,30,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,74.9,0.0,0,35.25,110.15
2592-SEIFQ,1,Q3,No,0,3,None,No,0.0,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,66.95,0.0,0,0.0,66.95
8642-GVWRF,1,Q3,Yes,1,2,None,Yes,28.86,No,Yes,Fiber Optic,26,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.7,165.0,0.0,0,57.72,222.72
3400-ESFUW,1,Q3,Yes,1,55,Offer B,Yes,8.8,No,Yes,DSL,48,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,57.55,3046.4,0.0,60,484.00000000000006,3590.4
2057-ZBLPD,1,Q3,Yes,3,21,Offer D,Yes,42.22,Yes,Yes,Fiber Optic,29,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.5,1808.7,0.0,0,886.62,2695.32
5502-RLUYV,1,Q3,Yes,1,69,None,Yes,37.2,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,7446.9,0.0,0,2566.8,10013.7
9039-RBEEE,1,Q3,No,0,39,None,No,0.0,No,Yes,Cable,48,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,48.95,1880.85,0.0,0,0.0,1880.85
8417-FMLZI,1,Q3,Yes,1,6,None,Yes,26.91,No,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,83.55,477.55,0.0,0,161.46,639.01
0515-YPMCW,1,Q3,No,0,1,None,Yes,42.87,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.45,70.45,0.0,10,42.87,123.32
0378-XSZPU,1,Q3,Yes,1,58,Offer B,Yes,17.22,No,Yes,Cable,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,60.3,3563.8,0.0,0,998.76,4562.56
4729-XKASR,1,Q3,No,0,1,None,No,0.0,No,Yes,DSL,57,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,24.75,0.0,0,0.0,24.75
5449-FIBXJ,1,Q3,Yes,1,19,Offer D,Yes,28.04,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.3,2012.7,0.0,0,532.76,2545.46
9837-BMCLM,1,Q3,No,0,3,None,Yes,31.88,No,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.5,242.05,0.0,0,95.64,337.69
0137-UDEUO,1,Q3,No,0,3,Offer E,Yes,25.75,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0,77.25,141.0
4925-LMHOK,1,Q3,No,0,15,Offer D,Yes,14.79,Yes,Yes,DSL,59,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.6,939.7,0.0,0,221.85,1161.55
1455-UGQVH,1,Q3,Yes,1,10,Offer D,Yes,1.09,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,1037.75,0.0,0,10.9,1048.65
8280-MQRQN,1,Q3,No,0,1,Offer E,Yes,23.7,No,Yes,Cable,17,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,50.45,0.0,0,23.7,74.15
2037-SGXHH,1,Q3,Yes,1,38,None,Yes,49.7,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,3624.3,0.0,0,1888.6000000000001,5512.900000000001
3178-FESZO,1,Q3,No,0,1,Offer E,Yes,20.23,Yes,Yes,Fiber Optic,17,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.25,100.25,0.0,0,20.23,120.48
6087-MVHJH,1,Q3,No,0,16,Offer D,Yes,17.8,Yes,Yes,Fiber Optic,5,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.45,1422.1,0.0,140,284.8,1846.8999999999999
4603-JANFB,1,Q3,No,0,1,Offer E,Yes,12.13,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,0.0,0,12.13,81.97999999999999
3018-TFTSU,1,Q3,No,0,12,Offer D,Yes,18.38,No,Yes,Fiber Optic,3,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.7,858.6,0.0,0,220.56,1079.16
4806-KEXQR,1,Q3,No,0,4,Offer E,Yes,43.06,No,Yes,Fiber Optic,46,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,324.3,0.0,0,172.24,496.54
7083-YNSKY,1,Q3,No,0,15,Offer D,Yes,45.84,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.4,399.6,0.0,0,687.6,1087.2
7434-SHXLS,1,Q3,No,0,1,Offer E,Yes,15.73,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.9,20.9,0.0,0,15.73,36.629999999999995
7908-QCBCA,1,Q3,Yes,1,1,Offer E,Yes,33.46,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4,69.4,0.0,10,33.46,112.86000000000001
6711-FLDFB,1,Q3,No,0,7,Offer E,Yes,46.79,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,541.15,0.0,0,327.53,868.68
4702-IOQDC,1,Q3,No,0,1,Offer E,Yes,46.17,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,0.0,0,46.17,116.27
6178-KFNHS,1,Q3,No,0,12,Offer D,Yes,35.8,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.3,909.25,0.0,0,429.59999999999997,1338.85
1264-BYWMS,1,Q3,No,0,55,Offer B,Yes,47.38,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,5283.95,0.0,0,2605.9,7889.85
9658-WYUFB,1,Q3,No,0,17,Offer D,Yes,21.82,Yes,Yes,Fiber Optic,23,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,1617.5,0.0,0,370.94,1988.44
2013-SGDXK,1,Q3,No,0,1,None,Yes,1.63,No,Yes,Fiber Optic,59,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,84.3,84.3,0.0,10,1.63,95.92999999999999
3506-LCJDC,1,Q3,Yes,1,1,None,Yes,8.03,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.95,19.95,0.0,0,8.03,27.979999999999997
3934-HXCFZ,1,Q3,Yes,1,23,Offer D,Yes,19.2,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,2186.4,0.0,0,441.59999999999997,2628.0
7666-WKRON,1,Q3,No,0,39,None,Yes,24.45,No,Yes,Fiber Optic,27,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.45,3201.55,0.0,0,953.55,4155.1
4910-AQFFX,1,Q3,Yes,1,9,None,Yes,31.67,Yes,Yes,Cable,59,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.35,661.25,0.0,10,285.03000000000003,956.28
2154-KVJFF,1,Q3,No,0,15,Offer D,Yes,42.83,Yes,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,1111.85,0.0,0,642.4499999999999,1754.2999999999997
9647-ERGBE,1,Q3,Yes,1,30,None,Yes,39.74,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3046.15,0.0,0,1192.2,4238.35
3428-XZMAZ,1,Q3,No,0,1,None,Yes,45.86,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,69.35,0.0,0,45.86,115.21
0378-TOVMS,1,Q3,No,0,3,None,Yes,10.6,No,Yes,Fiber Optic,73,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.8,272.2,0.0,0,31.799999999999997,304.0
4355-HBJHH,1,Q3,No,0,67,None,Yes,42.77,Yes,Yes,DSL,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.7,5293.4,0.0,0,2865.59,8158.99
0318-QUUOB,1,Q3,Yes,1,1,None,Yes,43.67,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,0.0,0,43.67,124.22
5520-FVEWJ,1,Q3,Yes,1,12,None,Yes,40.63,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,916.9,0.0,0,487.56000000000006,1404.46
5572-ZDXHY,1,Q3,No,0,22,None,Yes,29.07,No,Yes,Fiber Optic,52,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,84.3,1855.65,0.0,0,639.54,2495.19
3750-CKVKH,1,Q3,No,0,2,None,Yes,11.75,No,Yes,Fiber Optic,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.75,116.65,0.0,0,23.5,140.15
4547-KQRTM,1,Q3,No,0,10,None,Yes,49.7,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.05,830.7,0.0,0,497.0,1327.7
4877-EVATK,1,Q3,No,0,1,None,Yes,46.77,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.0,20.0,0.0,0,46.77,66.77000000000001
7639-SUPCW,1,Q3,No,0,22,None,Yes,3.95,No,Yes,DSL,30,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,48.8,1054.6,0.0,20,86.9,1161.5
4658-HCOHW,1,Q3,Yes,1,21,None,Yes,16.67,No,Yes,Fiber Optic,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.8,2110.15,0.0,0,350.07000000000005,2460.2200000000003
3440-JPSCL,1,Q3,No,0,6,None,Yes,5.16,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.95,547.65,0.0,0,30.96,578.61
2889-FPWRM,1,Q3,Yes,1,72,None,Yes,34.87,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,117.8,8684.8,0.0,0,2510.64,11195.439999999999
4290-BSXUX,1,Q3,Yes,1,3,None,Yes,43.27,Yes,Yes,Fiber Optic,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.65,251.75,0.0,0,129.81,381.56
0325-XBFAC,1,Q3,No,0,8,None,Yes,19.49,No,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.7,740.3,0.0,80,155.92,976.2199999999999
2462-XIIJB,1,Q3,No,0,5,None,Yes,3.25,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.5,452.7,0.0,0,16.25,468.95
4760-XOHVN,1,Q3,Yes,1,1,None,Yes,28.73,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.45,19.45,0.0,0,28.73,48.18
7817-BOQPW,1,Q3,No,0,2,None,Yes,41.37,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,166.3,0.0,0,82.74,249.04000000000002
1853-UDXBW,1,Q3,Yes,1,1,None,Yes,38.8,No,Yes,Fiber Optic,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.0,70.0,0.0,0,38.8,108.8
5458-CQJTA,1,Q3,Yes,1,65,Offer B,Yes,40.47,No,Yes,DSL,30,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.8,4820.15,0.0,0,2630.5499999999997,7450.699999999999
5219-YIPTK,1,Q3,Yes,1,33,None,Yes,11.32,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,3409.6,0.0,0,373.56,3783.16
3540-RZJYU,1,Q3,No,0,15,None,Yes,20.03,No,Yes,Fiber Optic,59,Yes,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,1270.2,0.0,100,300.45000000000005,1670.65
2091-MJTFX,1,Q3,Yes,1,30,None,No,0.0,No,Yes,DSL,12,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,51.2,1561.5,0.0,0,0.0,1561.5
0883-EIBTI,1,Q3,No,0,2,None,Yes,28.02,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.5,31.55,0.0,0,56.04,87.59
7571-YXDAD,1,Q3,No,0,2,None,Yes,38.28,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.9,147.15,0.0,0,76.56,223.71
3393-FMZPV,1,Q3,No,0,25,None,Yes,36.24,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,2387.75,0.0,0,906.0,3293.75
7486-KSRVI,1,Q3,No,0,43,Offer B,Yes,39.37,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.0,4211.55,0.0,140,1692.9099999999999,6044.46
8443-WVPSS,1,Q3,Yes,5,10,None,Yes,43.28,No,Yes,Fiber Optic,12,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.85,990.9,0.0,0,432.8,1423.7
3006-XIMLN,1,Q3,No,0,2,None,Yes,42.89,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,193.8,0.0,0,85.78,279.58000000000004
6305-YLBMM,1,Q3,No,0,69,None,Yes,2.52,No,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.05,7262.0,0.0,0,173.88,7435.88
3647-GMGDH,1,Q3,Yes,7,22,None,Yes,37.8,No,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.7,1914.9,0.0,0,831.5999999999999,2746.5
6595-COKXZ,1,Q3,No,0,1,Offer E,Yes,48.31,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,44.45,44.45,0.0,0,48.31,92.76
0362-ZBZWJ,1,Q3,No,0,36,None,Yes,24.66,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,3067.2,0.0,0,887.76,3954.96
4211-MMAZN,1,Q3,No,0,1,Offer E,Yes,23.16,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.25,20.25,0.0,0,23.16,43.41
4274-OWWYO,1,Q3,No,0,1,None,Yes,4.8,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,0.0,0,4.8,79.14999999999999
1541-ETJZO,1,Q3,No,0,1,Offer E,Yes,47.83,Yes,Yes,DSL,12,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,62.05,62.05,0.0,10,47.83,119.88
4106-HADHQ,1,Q3,Yes,1,39,None,Yes,35.7,No,Yes,DSL,9,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.0,3182.95,0.0,0,1392.3000000000002,4575.25
2369-UAPKZ,1,Q3,No,0,5,Offer E,Yes,38.89,Yes,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,104.1,541.9,0.0,0,194.45,736.3499999999999
0637-KVDLV,1,Q3,No,0,2,Offer E,Yes,17.22,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,162.45,0.0,0,34.44,196.89
6633-MPWBS,1,Q3,No,0,5,Offer E,Yes,7.31,No,Yes,DSL,18,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.2,216.9,0.0,0,36.55,253.45
8785-EPNCG,1,Q3,No,0,11,None,Yes,30.91,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,23.15,245.2,0.0,0,340.01,585.21
5729-KLZAR,1,Q3,Yes,1,4,Offer E,Yes,44.28,No,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,80.85,302.75,0.0,40,177.12,519.87
1582-RAFML,1,Q3,No,0,1,Offer E,Yes,23.63,Yes,Yes,Cable,85,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,60.1,60.1,0.0,0,23.63,83.73
8740-CRYFY,1,Q3,No,0,1,Offer E,Yes,23.96,No,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,78.95,0.0,0,23.96,102.91
2962-XPMCQ,1,Q3,No,0,2,Offer E,Yes,6.47,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.15,98.5,0.0,0,12.94,111.44
1678-FYZOW,1,Q3,No,0,3,Offer E,Yes,46.6,No,Yes,Fiber Optic,76,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,244.65,0.0,0,139.8,384.45000000000005
8627-EHGIP,1,Q3,No,0,44,Offer B,No,0.0,No,Yes,Cable,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,53.95,2375.4,0.0,0,0.0,2375.4
5480-TBGPH,1,Q3,No,0,24,None,Yes,44.96,No,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.3,2431.35,0.0,0,1079.04,3510.39
8854-CCVSQ,1,Q3,No,0,18,None,Yes,38.87,Yes,Yes,Fiber Optic,7,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65,1451.9,0.0,30,699.66,2181.56
0511-JTEOY,1,Q3,No,0,1,Offer E,Yes,10.19,No,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0.0,0,10.19,81.28999999999999
6532-YLWSI,1,Q3,Yes,1,53,Offer B,Yes,37.85,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.8,1021.8,0.0,0,2006.0500000000002,3027.8500000000004
5175-AOBHI,1,Q3,No,0,4,None,Yes,15.07,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,46.0,193.6,0.0,0,60.28,253.88
5174-RNGBH,1,Q3,No,0,9,None,Yes,24.81,No,Yes,Cable,69,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,66.25,620.55,0.0,10,223.29,853.8399999999999
9565-JSNFM,1,Q3,No,0,38,None,Yes,33.71,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.45,2597.6,0.0,0,1280.98,3878.58
0607-DAAHE,1,Q3,No,0,53,Offer B,Yes,26.21,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,1052.35,0.0,0,1389.13,2441.48
9732-KPKBW,1,Q3,No,0,1,None,Yes,31.16,No,Yes,DSL,11,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.95,53.95,0.0,0,31.16,85.11
5134-IKDAY,1,Q3,Yes,1,1,None,Yes,11.08,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,69.8,0.0,0,11.08,80.88
5380-AFSSK,1,Q3,No,0,5,None,Yes,46.45,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,93.9,486.85,0.0,0,232.25,719.1
8714-EUHJO,1,Q3,Yes,1,31,None,Yes,38.67,Yes,Yes,Cable,13,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.15,2995.45,0.0,0,1198.77,4194.219999999999
3721-CNEYS,1,Q3,No,0,2,None,Yes,15.33,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.95,137.95,0.0,0,30.66,168.60999999999999
2568-OIADY,1,Q3,Yes,1,37,None,Yes,36.29,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,3762.0,0.0,0,1342.73,5104.73
1193-RTSLK,1,Q3,No,0,38,None,Yes,36.18,No,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,83.9,3233.6,0.0,0,1374.84,4608.44
5923-GXUOC,1,Q3,No,0,10,None,Yes,8.38,No,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,1081.45,0.0,0,83.80000000000001,1165.25
4432-ADRLB,1,Q3,No,0,2,None,Yes,24.9,No,Yes,DSL,11,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.65,74.9,0.0,10,49.8,134.7
8993-PHFWD,1,Q3,No,0,3,None,No,0.0,No,Yes,DSL,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,58.9,0.0,0,0.0,58.9
1565-RHDJD,1,Q3,No,0,4,None,Yes,41.72,Yes,Yes,Fiber Optic,69,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,333.55,0.0,0,166.88,500.43
3765-JXVKY,1,Q3,No,0,1,Offer E,Yes,44.11,No,Yes,Fiber Optic,69,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,44.11,118.81
7330-WZLNC,1,Q3,No,0,5,Offer E,Yes,1.49,Yes,Yes,Fiber Optic,51,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,455.5,0.0,0,7.45,462.95
6635-MYYYZ,1,Q3,No,0,30,None,Yes,43.01,No,Yes,Cable,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.35,2530.4,0.0,20,1290.3,3840.7
5378-IKEEG,1,Q3,No,0,1,Offer E,No,0.0,No,Yes,Cable,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.75,35.75,0.0,0,0.0,35.75
6413-XKKPU,1,Q3,Yes,1,17,None,Yes,19.19,No,Yes,Fiber Optic,22,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1539.45,0.0,0,326.23,1865.68
1449-XQEMT,1,Q3,No,0,3,Offer E,Yes,15.12,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,19.8,58.15,0.0,0,45.36,103.50999999999999
2626-URJFX,1,Q3,Yes,1,4,Offer E,Yes,8.58,Yes,Yes,DSL,57,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,225.6,0.0,0,34.32,259.92
2612-RRIDN,1,Q3,No,0,4,Offer E,Yes,21.62,No,Yes,Fiber Optic,59,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,81.0,340.85,0.0,50,86.48,477.33000000000004
