Customer ID,Count,Quarter,Customer Status,Churn Label,Churn Value,Churn Category,Churn Reason
8614-VGMMV,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
2930-UOTMB,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2533-QVMSK,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
8625-AZYZY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9306-CPCBC,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2656-TABEH,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
2325-ZUSFD,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
3932-CMDTD,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
3594-UVONA,1,Q3,Churned,Yes,1,Price,Extra data charges
0004-TLHLJ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5089-IFSDP,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
4817-VYYWS,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
1396-QWFBJ,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
5299-SJCZT,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2898-LSJGD,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7359-PTSXY,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
4503-BDXBD,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6086-ESGRL,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
3886-CERTZ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5759-RCVCB,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6372-RFVNS,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
8938-UMKPI,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0991-BRRFB,1,Q3,Churned,Yes,1,Other,Deceased
6319-IEJWJ,1,Q3,Churned,Yes,1,Other,Moved
9025-AOMKI,1,Q3,Churned,Yes,1,Other,Moved
5275-SQEIZ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7716-YTYHG,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4390-KYULV,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
8945-GRKHX,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6959-UWKHF,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3815-SLMEF,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
5154-VEKBL,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4587-VVTOX,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
4652-NNHNY,1,Q3,Churned,Yes,1,Other,Don't know
8515-OCTJS,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5261-QSHQM,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8868-WOZGU,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
1334-FJSVR,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
7625-XCQRH,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
1731-TVIUK,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0618-XWMSS,1,Q3,Churned,Yes,1,Price,Long distance charges
2565-JSLRY,1,Q3,Churned,Yes,1,Price,Price too high
6689-KXGBO,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
6615-NGGZJ,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
4255-DDUOU,1,Q3,Churned,Yes,1,Price,Long distance charges
2984-MIIZL,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5590-YRFJT,1,Q3,Churned,Yes,1,Other,Don't know
3677-TNKIO,1,Q3,Churned,Yes,1,Other,Don't know
3329-WDIOK,1,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of online support
2873-ZLIWT,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3415-TAILE,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1915-IOFGU,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3045-XETSH,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
7239-HZZCX,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7683-CBDKJ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0628-CNQRM,1,Q3,Churned,Yes,1,Other,Don't know
7665-TOALD,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0112-QWPNC,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2777-PHDEI,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
1196-AMORA,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
4282-YMKNA,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5356-RHIPP,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0746-JTRFU,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
4628-CTTLA,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
2876-VBBBL,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6834-NXDCA,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
5597-GLBUC,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
2748-MYRVK,1,Q3,Churned,Yes,1,Price,Long distance charges
4822-YCXMX,1,Q3,Churned,Yes,1,Price,Extra data charges
9821-POOTN,1,Q3,Churned,Yes,1,Price,Price too high
6559-ILWKJ,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
4229-CZMLL,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3663-MITLP,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
9025-ZRPVR,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
3285-UCQVC,1,Q3,Churned,Yes,1,Other,Don't know
3737-GCSPV,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4088-YLDSU,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5797-APWZC,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3683-QKIUE,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4228-ZGYUW,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3519-ZKXGG,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6416-TVAIH,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5108-ADXWO,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3066-RRJIO,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6715-OFDBP,1,Q3,Churned,Yes,1,Price,Price too high
1567-DSCIC,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
2150-UWTFY,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
2683-BPJSO,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
2157-MXBJS,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
1087-UDSIH,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
5445-PZWGX,1,Q3,Churned,Yes,1,Price,Price too high
9170-CCKOU,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
1043-YCUTE,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3814-MLAXC,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
1226-UDFZR,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5442-UTCVD,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7734-DBOAI,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
2114-MGINA,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
4489-SNOJF,1,Q3,Churned,Yes,1,Other,Don't know
2187-LZGPL,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
9019-QVLZD,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3707-LRWZD,1,Q3,Churned,Yes,1,Other,Moved
1455-ESIQH,1,Q3,Churned,Yes,1,Other,Moved
2979-SXESE,1,Q3,Churned,Yes,1,Other,Moved
4013-TLDHQ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6121-VZNQB,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6996-KNSML,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
2592-SEIFQ,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
8642-GVWRF,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3400-ESFUW,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
2057-ZBLPD,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5502-RLUYV,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9039-RBEEE,1,Q3,Churned,Yes,1,Price,Price too high
8417-FMLZI,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
0515-YPMCW,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0378-XSZPU,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
4729-XKASR,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5449-FIBXJ,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
9837-BMCLM,1,Q3,Churned,Yes,1,Price,Long distance charges
0137-UDEUO,1,Q3,Churned,Yes,1,Price,Long distance charges
4925-LMHOK,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
1455-UGQVH,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
8280-MQRQN,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2037-SGXHH,1,Q3,Churned,Yes,1,Other,Don't know
3178-FESZO,1,Q3,Churned,Yes,1,Other,Don't know
6087-MVHJH,1,Q3,Churned,Yes,1,Other,Don't know
4603-JANFB,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3018-TFTSU,1,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of phone support
4806-KEXQR,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7083-YNSKY,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
7434-SHXLS,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7908-QCBCA,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6711-FLDFB,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4702-IOQDC,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
6178-KFNHS,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1264-BYWMS,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
9658-WYUFB,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
2013-SGDXK,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3506-LCJDC,1,Q3,Churned,Yes,1,Price,Long distance charges
3934-HXCFZ,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
7666-WKRON,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
4910-AQFFX,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2154-KVJFF,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
9647-ERGBE,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3428-XZMAZ,1,Q3,Churned,Yes,1,Price,Long distance charges
0378-TOVMS,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4355-HBJHH,1,Q3,Churned,Yes,1,Price,Price too high
0318-QUUOB,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5520-FVEWJ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5572-ZDXHY,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3750-CKVKH,1,Q3,Churned,Yes,1,Other,Don't know
4547-KQRTM,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4877-EVATK,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7639-SUPCW,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4658-HCOHW,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3440-JPSCL,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2889-FPWRM,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4290-BSXUX,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
0325-XBFAC,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
2462-XIIJB,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
4760-XOHVN,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7817-BOQPW,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1853-UDXBW,1,Q3,Churned,Yes,1,Price,Price too high
5458-CQJTA,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
5219-YIPTK,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3540-RZJYU,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
2091-MJTFX,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
0883-EIBTI,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
7571-YXDAD,1,Q3,Churned,Yes,1,Price,Long distance charges
3393-FMZPV,1,Q3,Churned,Yes,1,Price,Extra data charges
7486-KSRVI,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
8443-WVPSS,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3006-XIMLN,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
6305-YLBMM,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
3647-GMGDH,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6595-COKXZ,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
0362-ZBZWJ,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
4211-MMAZN,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
4274-OWWYO,1,Q3,Churned,Yes,1,Other,Deceased
1541-ETJZO,1,Q3,Churned,Yes,1,Other,Moved
4106-HADHQ,1,Q3,Churned,Yes,1,Other,Moved
2369-UAPKZ,1,Q3,Churned,Yes,1,Other,Moved
0637-KVDLV,1,Q3,Churned,Yes,1,Other,Don't know
6633-MPWBS,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
8785-EPNCG,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5729-KLZAR,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1582-RAFML,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8740-CRYFY,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2962-XPMCQ,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1678-FYZOW,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
8627-EHGIP,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5480-TBGPH,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
8854-CCVSQ,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
0511-JTEOY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6532-YLWSI,1,Q3,Churned,Yes,1,Price,Price too high
5175-AOBHI,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
5174-RNGBH,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
7270-BDIOA,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
9565-JSNFM,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
0607-DAAHE,1,Q3,Churned,Yes,1,Price,Long distance charges
9732-KPKBW,1,Q3,Churned,Yes,1,Price,Extra data charges
9560-ARGQJ,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
5134-IKDAY,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
5380-AFSSK,1,Q3,Churned,Yes,1,Other,Don't know
8714-EUHJO,1,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of online support
3721-CNEYS,1,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of phone support
2568-OIADY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1193-RTSLK,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
5923-GXUOC,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4432-ADRLB,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8993-PHFWD,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1565-RHDJD,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3765-JXVKY,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
7330-WZLNC,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6635-MYYYZ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5378-IKEEG,1,Q3,Churned,Yes,1,Price,Price too high
6413-XKKPU,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
1449-XQEMT,1,Q3,Churned,Yes,1,Price,Long distance charges
2626-URJFX,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2612-RRIDN,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
4735-ASGMA,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3669-LVWZB,1,Q3,Churned,Yes,1,Price,Long distance charges
6892-EZDTG,1,Q3,Churned,Yes,1,Price,Extra data charges
9725-SCPZG,1,Q3,Churned,Yes,1,Price,Price too high
5884-GCYMI,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7853-GVUDZ,1,Q3,Churned,Yes,1,Price,Long distance charges
3943-KDREE,1,Q3,Churned,Yes,1,Other,Don't know
9239-ZBZZV,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4398-HSCJH,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4430-UZIPO,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4855-SNKMY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8008-HAWED,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1502-XFCVR,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
9692-TUSXH,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
7912-SYRQT,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
8292-TYSPY,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
1867-BDVFH,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2359-QWQUL,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9103-TCIHJ,1,Q3,Churned,Yes,1,Price,Price too high
4140-WJAWW,1,Q3,Churned,Yes,1,Price,Long distance charges
6653-CBBOM,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
6101-IMRMM,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
8943-URTMR,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
2955-PSXOE,1,Q3,Churned,Yes,1,Price,Price too high
7762-URZQH,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
6907-NZZIJ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
2911-UREFD,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
3744-ZRRDZ,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5673-TIYIB,1,Q3,Churned,Yes,1,Other,Don't know
1602-IJQQE,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4628-WQCQQ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1644-IRKSF,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
3705-PSNGL,1,Q3,Churned,Yes,1,Price,Long distance charges
2606-RMDHZ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6861-OKBCE,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
9940-RHLFB,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1383-EZRWL,1,Q3,Churned,Yes,1,Other,Moved
4759-TRPLW,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8563-IIOXK,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2982-VPSGI,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8199-ZLLSA,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4625-EWPTF,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5980-NOPLP,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
9874-QLCLH,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6000-APYLU,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
0947-IDHRQ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9048-JVYVF,1,Q3,Churned,Yes,1,Other,Don't know
1902-XBTFB,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
2794-XIMMO,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
8382-SHQEH,1,Q3,Churned,Yes,1,Price,Long distance charges
2983-ZANRP,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7845-URHJN,1,Q3,Churned,Yes,1,Price,Price too high
3034-ZBEQN,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
0302-JOIVN,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5366-IJEQJ,1,Q3,Churned,Yes,1,Other,Don't know
1981-INRFU,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4971-PUYQO,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1527-SXDPN,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8634-CILSZ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6682-QJDGB,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8780-IXSTS,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9530-EHPOH,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0345-HKJVM,1,Q3,Churned,Yes,1,Other,Don't know
3049-SOLAY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3235-ETOOB,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8058-INTPH,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8821-XNHVZ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2082-OJVTK,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5940-NFXKV,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8053-WWDRO,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9564-KCLHR,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2082-CEFLT,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1213-NGCUN,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
5688-KZTSN,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2894-QOJRX,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3143-JQEGI,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6386-SZZKH,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3521-SYVOR,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
9526-JAWYF,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5649-VUKMC,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4919-IKATY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9050-QLROH,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0877-SDMBN,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8065-YKXKD,1,Q3,Churned,Yes,1,Other,Don't know
9637-EIHEQ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9689-PTNPG,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9465-RWMXL,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2362-IBOOY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0843-WTBXE,1,Q3,Churned,Yes,1,Other,Don't know
5515-IDEJJ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5376-DEQCP,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9095-HFAFX,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2379-ENZGV,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2722-VOJQL,1,Q3,Churned,Yes,1,Other,Don't know
5228-EXCET,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7394-FKDNK,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6331-LWDTQ,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
1597-FZREH,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
0727-IWKVK,1,Q3,Churned,Yes,1,Price,Extra data charges
