Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
4576-CSAJH,1,Male,22,Yes,No,No,No,0
1000-AJSLD,1,Male,25,Yes,No,No,No,0
1062-LHZOD,1,Male,49,No,No,Yes,No,0
9600-NAXZN,1,Male,39,No,No,No,No,0
6457-USBER,1,Male,34,No,No,No,No,0
4662-EKDPQ,1,Male,44,No,No,No,No,0
9259-PACGQ,1,Female,19,Yes,No,Yes,No,0
4415-IJZTP,1,Female,33,No,No,No,No,0
1465-VINDH,1,Female,31,No,No,Yes,No,0
2810-FTLEM,1,Female,21,Yes,No,No,No,0
1925-TIBLE,1,Female,62,No,No,Yes,No,0
1447-GIQMR,1,Male,54,No,No,Yes,No,0
0872-NXJYS,1,Female,40,No,No,No,No,0
9412-ARGBX,1,Female,47,No,No,No,No,0
2737-WFVYW,1,Female,28,Yes,No,No,No,0
9850-OWRHQ,1,Female,55,No,No,Yes,No,0
8676-TRMJS,1,Male,27,Yes,No,No,No,0
8182-PNAGI,1,Male,50,No,No,No,No,0
2180-DXNEG,1,Female,46,No,No,No,No,0
5515-AKOAJ,1,Female,38,No,No,No,No,0
8976-OQHGT,1,Female,38,No,No,Yes,Yes,3
5294-CDGWY,1,Male,51,No,No,Yes,No,0
5295-PCJOO,1,Male,44,No,No,No,Yes,2
9863-JZAIC,1,Male,60,No,No,No,No,0
7660-HDPJV,1,Female,51,No,No,No,No,0
7931-PXHFC,1,Male,46,No,No,No,No,0
4919-MOAVT,1,Male,53,No,No,No,No,0
3090-HAWSU,1,Male,44,No,No,No,No,0
9820-RMCQV,1,Female,43,No,No,No,No,0
7839-QRKXN,1,Female,62,No,No,No,No,0
5204-QZXPU,1,Male,50,No,No,No,No,0
4597-ELFTS,1,Male,57,No,No,No,No,0
8450-JOVAH,1,Male,62,No,No,Yes,Yes,3
1113-IUJYX,1,Female,59,No,No,Yes,No,0
7758-XKCBS,1,Male,56,No,No,No,No,0
8992-JQYUN,1,Male,40,No,No,Yes,No,0
0617-AQNWT,1,Female,61,No,No,Yes,No,0
2446-PLQVO,1,Male,32,No,No,No,No,0
8784-CGILN,1,Female,34,No,No,No,No,0
9451-LPGOO,1,Male,22,Yes,No,No,No,0
2025-JKFWI,1,Male,31,No,No,No,No,0
4078-SAYYN,1,Female,45,No,No,No,No,0
9940-HPQPG,1,Female,58,No,No,Yes,No,0
6618-RYATB,1,Female,56,No,No,No,No,0
9079-YEXQJ,1,Female,56,No,No,No,No,0
2685-SREOM,1,Female,36,No,No,Yes,No,0
0402-CQAJN,1,Female,22,Yes,No,No,No,0
6692-UDPJC,1,Female,61,No,No,Yes,Yes,1
0295-PPHDO,1,Male,56,No,No,No,No,0
1195-OIYEJ,1,Male,54,No,No,No,No,0
5906-CVLHP,1,Female,60,No,No,Yes,No,0
4501-EQDRN,1,Female,64,No,No,No,No,0
2990-HWIML,1,Female,58,No,No,No,No,0
7384-GHBPI,1,Male,61,No,No,Yes,No,0
7603-USHJS,1,Male,27,Yes,No,No,Yes,1
5876-HZVZM,1,Female,55,No,No,Yes,Yes,3
3085-QUOZK,1,Female,55,No,No,No,No,0
3926-CUQZX,1,Male,27,Yes,No,No,No,0
1041-RXHRA,1,Female,25,Yes,No,No,No,0
1750-CSKKM,1,Male,40,No,No,No,Yes,3
8267-ZNYVZ,1,Female,47,No,No,Yes,No,0
6457-GIRWB,1,Male,57,No,No,No,No,0
1450-SKCVI,1,Female,22,Yes,No,No,No,0
5570-PTWEH,1,Female,33,No,No,Yes,No,0
6502-MJQAE,1,Male,27,Yes,No,No,No,0
7693-LCKZL,1,Male,57,No,No,Yes,Yes,1
0032-PGELS,1,Female,37,No,No,Yes,Yes,1
6797-LNAQX,1,Male,34,No,No,Yes,No,0
6394-MFYNG,1,Female,20,Yes,No,No,No,0
8155-IBNHG,1,Female,55,No,No,Yes,No,0
4745-LSPLO,1,Male,22,Yes,No,No,No,0
8083-YTZES,1,Male,52,No,No,No,No,0
3976-BWUCK,1,Female,63,No,No,Yes,No,0
3585-ISXZP,1,Female,53,No,No,No,No,0
4174-LPGTI,1,Female,49,No,No,Yes,No,0
2108-XWMPY,1,Male,29,Yes,No,No,No,0
6304-IJFSQ,1,Male,63,No,No,No,No,0
0093-XWZFY,1,Male,51,No,No,No,No,0
7703-ZEKEF,1,Male,47,No,No,No,No,0
5482-NUPNA,1,Female,28,Yes,No,No,No,0
1122-JWTJW,1,Male,64,No,No,Yes,Yes,2
1699-HPSBG,1,Male,44,No,No,No,No,0
8775-CEBBJ,1,Female,40,No,No,No,No,0
0639-TSIQW,1,Female,28,Yes,No,No,No,0
7590-VHVEG,1,Female,36,No,No,Yes,No,0
5575-GNVDE,1,Male,46,No,No,No,No,0
7795-CFOCW,1,Male,53,No,No,No,No,0
1452-KIOVK,1,Male,42,No,No,No,Yes,3
6713-OKOMC,1,Female,42,No,No,No,No,0
6388-TABGU,1,Male,48,No,No,No,No,0
9763-GRSKD,1,Male,37,No,No,Yes,Yes,2
7469-LKBCI,1,Male,21,Yes,No,No,No,0
8091-TTVAX,1,Male,39,No,No,Yes,No,0
5129-JLPIS,1,Male,27,Yes,No,No,No,0
3655-SNQYZ,1,Female,48,No,No,Yes,No,0
8191-XWSZG,1,Female,57,No,No,No,No,0
9959-WOFKT,1,Male,61,No,No,No,No,0
4183-MYFRB,1,Female,30,No,No,No,No,0
1680-VDCWW,1,Male,45,No,No,Yes,No,0
3638-WEABW,1,Female,25,Yes,No,Yes,No,0
6322-HRPFA,1,Male,42,No,No,Yes,Yes,2
6865-JZNKO,1,Female,25,Yes,No,No,No,0
5248-YGIJN,1,Male,36,No,No,Yes,No,0
6827-IEAUQ,1,Female,46,No,No,Yes,No,0
7310-EGVHZ,1,Male,35,No,No,No,No,0
6234-RAAPL,1,Female,60,No,No,Yes,No,0
6572-ADKRS,1,Female,19,Yes,No,No,No,0
9489-DEDVP,1,Female,52,No,No,Yes,No,0
9867-JCZSP,1,Female,28,Yes,No,Yes,No,0
4671-VJLCL,1,Female,36,No,No,No,No,0
4080-IIARD,1,Female,42,No,No,Yes,No,0
3714-NTNFO,1,Female,49,No,No,No,No,0
5948-UJZLF,1,Male,22,Yes,No,No,No,0
7639-LIAYI,1,Male,23,Yes,No,No,No,0
2954-PIBKO,1,Female,64,No,No,Yes,No,0
8769-KKTPH,1,Female,44,No,No,Yes,No,0
3957-SQXML,1,Female,61,No,No,Yes,No,0
5954-BDFSG,1,Female,40,No,No,No,No,0
0434-CSFON,1,Female,34,No,No,Yes,No,0
1215-FIGMP,1,Male,27,Yes,No,No,No,0
0526-SXDJP,1,Male,36,No,No,Yes,No,0
0557-ASKVU,1,Female,43,No,No,Yes,No,0
5122-CYFXA,1,Female,53,No,No,No,No,0
8627-ZYGSZ,1,Male,32,No,No,Yes,No,0
3410-YOQBQ,1,Female,61,No,No,No,No,0
3170-NMYVV,1,Female,37,No,No,Yes,No,0
7410-OIEDU,1,Male,29,Yes,No,No,No,0
2273-QCKXA,1,Male,39,No,No,No,No,0
0731-EBJQB,1,Female,24,Yes,No,Yes,No,0
8028-PNXHQ,1,Male,40,No,No,Yes,No,0
5630-AHZIL,1,Female,51,No,No,No,Yes,3
6416-JNVRK,1,Female,50,No,No,No,No,0
5590-ZSKRV,1,Female,62,No,No,Yes,Yes,1
3887-PBQAO,1,Female,48,No,No,Yes,No,0
8108-UXRQN,1,Female,23,Yes,No,Yes,Yes,1
9919-YLNNG,1,Female,38,No,No,No,No,0
0318-ZOPWS,1,Female,31,No,No,Yes,No,0
4445-ZJNMU,1,Male,30,No,No,No,No,0
4808-YNLEU,1,Female,51,No,No,Yes,No,0
1862-QRWPE,1,Female,24,Yes,No,Yes,No,0
2796-NNUFI,1,Female,56,No,No,Yes,No,0
3016-KSVCP,1,Male,47,No,No,Yes,No,0
4767-HZZHQ,1,Male,32,No,No,Yes,Yes,3
7233-PAHHL,1,Male,57,No,No,Yes,No,0
6067-NGCEU,1,Female,50,No,No,No,No,0
9848-JQJTX,1,Male,52,No,No,No,No,0
9803-FTJCG,1,Male,50,No,No,Yes,No,0
3212-KXOCR,1,Male,62,No,No,No,No,0
6380-ARCEH,1,Male,19,Yes,No,No,No,0
3679-XASPY,1,Female,38,No,No,Yes,Yes,2
7123-WQUHX,1,Male,34,No,No,No,No,0
6180-YBIQI,1,Male,35,No,No,No,No,0
6728-DKUCO,1,Female,25,Yes,No,Yes,No,0
9750-BOOHV,1,Female,60,No,No,No,No,0
8597-CWYHH,1,Male,50,No,No,No,No,0
2848-YXSMW,1,Male,38,No,No,Yes,No,0
4549-ZDQYY,1,Female,35,No,No,No,No,0
5712-AHQNN,1,Female,36,No,No,No,No,0
5256-SKJGO,1,Female,48,No,No,Yes,No,0
3071-VBYPO,1,Male,38,No,No,Yes,Yes,2
9560-BBZXK,1,Female,61,No,No,No,No,0
8402-OOOHJ,1,Female,53,No,No,No,No,0
9445-ZUEQE,1,Male,33,No,No,Yes,Yes,1
1091-SOZGA,1,Female,27,Yes,No,Yes,No,0
2928-HLDBA,1,Female,31,No,No,No,No,0
6497-TILVL,1,Female,20,Yes,No,Yes,Yes,2
7219-TLZHO,1,Female,27,Yes,No,Yes,Yes,1
4622-YNKIJ,1,Male,59,No,No,No,No,0
6734-PSBAW,1,Male,46,No,No,Yes,No,0
3930-ZGWVE,1,Male,45,No,No,No,No,0
2876-GZYZC,1,Female,49,No,No,No,No,0
8587-XYZSF,1,Male,60,No,No,No,No,0
7799-LGRDP,1,Female,42,No,No,No,No,0
7850-VWJUU,1,Female,37,No,No,No,No,0
3774-VBNXY,1,Female,23,Yes,No,Yes,No,0
6217-KDYWC,1,Male,58,No,No,No,No,0
1095-WGNGG,1,Female,35,No,No,Yes,No,0
2636-SJDOU,1,Male,34,No,No,No,No,0
5716-EZXZN,1,Female,56,No,No,Yes,No,0
6837-BJYDQ,1,Male,42,No,No,No,No,0
3466-BYAVD,1,Male,50,No,No,Yes,Yes,1
3780-YVMFA,1,Female,33,No,No,Yes,Yes,1
1679-JRFBR,1,Female,27,Yes,No,Yes,No,0
9073-ZZIAY,1,Male,51,No,No,Yes,No,0
3077-RSNTJ,1,Female,29,Yes,No,Yes,Yes,3
6551-GNYDG,1,Female,33,No,No,Yes,Yes,1
9167-APMXZ,1,Female,23,Yes,No,No,No,0
2749-CTKAJ,1,Male,37,No,No,Yes,No,0
6371-NZYEG,1,Male,38,No,No,Yes,No,0
7554-NEWDD,1,Male,44,No,No,No,No,0
8992-VONJD,1,Female,63,No,No,No,Yes,1
4482-EWFMI,1,Female,54,No,No,No,No,0
4648-YPBTM,1,Male,35,No,No,No,No,0
2907-ILJBN,1,Female,21,Yes,No,Yes,No,0
6345-FZOQH,1,Male,40,No,No,Yes,No,0
5997-OPVFA,1,Male,39,No,No,Yes,No,0
1159-WFSGR,1,Female,59,No,No,Yes,Yes,2
7654-YWJUF,1,Male,61,No,No,Yes,No,0
6727-IOTLZ,1,Male,48,No,No,Yes,No,0
5918-VUKWP,1,Female,61,No,No,No,No,0
1744-JHKYS,1,Female,49,No,No,Yes,No,0
5947-SGKCL,1,Female,19,Yes,No,Yes,Yes,3
3712-PKXZA,1,Male,22,Yes,No,Yes,No,0
6582-OIVSP,1,Female,25,Yes,No,No,No,0
5524-KHNJP,1,Male,35,No,No,Yes,No,0
4827-USJHP,1,Male,45,No,No,No,No,0
8167-GJLRN,1,Male,19,Yes,No,No,No,0
0956-SYCWG,1,Female,61,No,No,No,No,0
8017-UVSZU,1,Female,62,No,No,Yes,No,0
7100-FQPRV,1,Male,24,Yes,No,Yes,No,0
2984-RGEYA,1,Female,38,No,No,Yes,No,0
9680-NIAUV,1,Female,42,No,No,Yes,No,0
2146-EGVDT,1,Male,33,No,No,Yes,No,0
2604-IJPDU,1,Female,32,No,No,Yes,No,0
9178-JHUVJ,1,Male,19,Yes,No,Yes,Yes,3
6168-YBYNP,1,Male,19,Yes,No,No,No,0
7255-SSFBC,1,Male,42,No,No,Yes,Yes,3
3645-DEYGF,1,Male,29,Yes,No,No,Yes,1
9323-HGFWY,1,Female,55,No,No,Yes,No,0
8544-GOQSH,1,Female,51,No,No,No,No,0
3363-DTIVD,1,Male,55,No,No,Yes,Yes,3
7018-WBJNK,1,Male,55,No,No,No,Yes,3
9142-KZXOP,1,Male,41,No,No,No,No,0
7674-YTAFD,1,Female,64,No,No,No,No,0
6348-SNFUS,1,Male,30,No,No,Yes,No,0
1347-KTTTA,1,Male,22,Yes,No,Yes,No,0
4195-NZGTA,1,Female,40,No,No,No,No,0
7157-SMCFK,1,Male,32,No,No,No,Yes,2
4709-LKHYG,1,Female,23,Yes,No,Yes,No,0
0699-NDKJM,1,Female,45,No,No,Yes,No,0
9286-BHDQG,1,Male,46,No,No,Yes,No,0
0230-WEQUW,1,Male,38,No,No,Yes,No,0
2040-LDIWQ,1,Male,51,No,No,Yes,No,0
6496-JDSSB,1,Female,24,Yes,No,No,No,0
4443-EMBNA,1,Female,55,No,No,Yes,No,0
5961-VUSRV,1,Female,53,No,No,No,No,0
6778-JFCMK,1,Male,28,Yes,No,No,No,0
6341-JVQGF,1,Female,26,Yes,No,Yes,No,0
4811-JBUVU,1,Male,62,No,No,No,No,0
0945-TSONX,1,Female,22,Yes,No,Yes,No,0
2651-ZCBXV,1,Male,49,No,No,No,No,0
3316-UWXUY,1,Male,64,No,No,No,No,0
7083-MIOPC,1,Female,62,No,No,No,No,0
1984-GPTEH,1,Female,47,No,No,No,No,0
0621-JFHOL,1,Female,41,No,No,No,No,0
9903-LYSAB,1,Male,42,No,No,Yes,No,0
9227-UAQFT,1,Male,40,No,No,No,No,0
7301-ABVAD,1,Female,37,No,No,No,No,0
6614-FHDBO,1,Male,49,No,No,No,No,0
7576-ASEJU,1,Female,38,No,No,Yes,No,0
0303-UNCIP,1,Male,35,No,No,No,No,0
0959-WHOKV,1,Male,28,Yes,No,No,No,0
4075-JFPGR,1,Female,27,Yes,No,Yes,No,0
3282-ZISZV,1,Male,56,No,No,No,No,0
3675-YDUPJ,1,Male,29,Yes,No,No,No,0
4111-BNXIF,1,Female,19,Yes,No,Yes,No,0
7017-VFHAY,1,Female,42,No,No,Yes,Yes,1
6655-LHBYW,1,Male,46,No,No,No,No,0
7605-BDWDC,1,Female,35,No,No,No,No,0
1950-KSVVJ,1,Female,57,No,No,Yes,No,0
0123-CRBRT,1,Female,62,No,No,Yes,No,0
6292-TOSSS,1,Male,64,No,No,No,No,0
7014-ZZXAW,1,Female,30,No,No,Yes,No,0
7633-MVPUY,1,Male,50,No,No,Yes,No,0
8645-KWHJO,1,Male,47,No,No,No,No,0
4130-MZLCC,1,Female,24,Yes,No,No,No,0
0314-TKOSI,1,Female,29,Yes,No,No,No,0
8229-MYEJZ,1,Female,44,No,No,No,No,0
2080-SRCDE,1,Female,21,Yes,No,No,Yes,1
9577-WJVCQ,1,Female,24,Yes,No,No,No,0
6202-DYYFX,1,Female,64,No,No,No,No,0
3808-HFKDE,1,Female,35,No,No,No,No,0
3727-OWVYD,1,Male,24,Yes,No,No,No,0
2294-SALNE,1,Male,51,No,No,Yes,No,0
1563-IWQEX,1,Female,43,No,No,No,No,0
8203-XJZRC,1,Male,44,No,No,No,No,0
6556-DBKZF,1,Female,38,No,No,Yes,Yes,1
2985-JUUBZ,1,Male,32,No,No,Yes,Yes,3
0895-LMRSF,1,Male,34,No,No,No,No,0
8266-VBFQL,1,Male,55,No,No,No,No,0
8181-YHCMF,1,Female,44,No,No,Yes,No,0
2240-HSJQD,1,Male,44,No,No,No,Yes,2
1248-DYXUB,1,Male,42,No,No,Yes,Yes,3
4115-BNPJY,1,Male,60,No,No,Yes,No,0
4091-TVOCN,1,Male,51,No,No,No,No,0
1098-TDVUQ,1,Female,34,No,No,No,No,0
7277-OZCGZ,1,Female,40,No,No,No,No,0
1557-EMYVT,1,Female,25,Yes,No,No,No,0
5027-YOCXN,1,Male,23,Yes,No,Yes,No,0
3973-SKMLN,1,Male,49,No,No,No,No,0
6745-JEFZB,1,Male,64,No,No,Yes,No,0
9880-TDQAC,1,Female,63,No,No,Yes,No,0
8705-WZCYL,1,Male,40,No,No,No,No,0
7102-JJVTX,1,Female,31,No,No,Yes,No,0
8626-PTQGE,1,Male,62,No,No,No,No,0
4983-CLMLV,1,Female,30,No,No,Yes,No,0
9385-EHGDO,1,Female,37,No,No,Yes,Yes,1
9498-FIMXL,1,Female,31,No,No,No,No,0
2379-GYFLQ,1,Male,31,No,No,No,No,0
2088-IEBAU,1,Female,63,No,No,No,No,0
7982-VCELR,1,Female,20,Yes,No,No,No,0
6885-PKOAM,1,Female,59,No,No,Yes,No,0
7520-HQWJU,1,Female,22,Yes,No,Yes,Yes,1
9639-BUJXT,1,Male,50,No,No,No,No,0
5924-SNGKP,1,Female,39,No,No,No,No,0
8966-SNIZF,1,Female,26,Yes,No,Yes,No,0
6243-OZGFH,1,Female,47,No,No,No,No,0
0513-RBGPE,1,Male,57,No,No,Yes,No,0
5160-UXJED,1,Male,27,Yes,No,No,No,0
8984-EYLLL,1,Male,29,Yes,No,Yes,No,0
9833-TGFHX,1,Male,62,No,No,Yes,No,0
9294-TDIPC,1,Male,59,No,No,No,Yes,1
5229-DTFYB,1,Female,64,No,No,No,No,0
0104-PPXDV,1,Male,61,No,No,Yes,No,0
5176-LMJXE,1,Female,34,No,No,No,No,0
3583-KRKMD,1,Male,51,No,No,No,No,0
9069-LGEUL,1,Male,25,Yes,No,Yes,No,0
7302-ZHMHP,1,Female,35,No,No,No,No,0
9571-EDEBV,1,Male,60,No,No,Yes,No,0
3520-FJGCV,1,Male,47,No,No,Yes,Yes,1
6563-VRERX,1,Male,63,No,No,Yes,No,0
6122-EFVKN,1,Male,44,No,No,No,No,0
2805-EDJPQ,1,Female,45,No,No,Yes,No,0
6862-CQUMB,1,Male,28,Yes,No,No,No,0
7156-MXBJE,1,Female,29,Yes,No,No,No,0
6158-HDPXZ,1,Male,31,No,No,No,No,0
2863-IMQDR,1,Female,52,No,No,No,No,0
5686-CMAWK,1,Male,41,No,No,No,No,0
5651-CRHKQ,1,Female,53,No,No,Yes,No,0
6583-SZVGP,1,Male,59,No,No,No,No,0
1708-PBBOA,1,Female,51,No,No,No,No,0
8782-LKFPK,1,Male,50,No,No,No,No,0
5522-JBWMO,1,Male,62,No,No,No,Yes,2
3597-MVHJT,1,Female,49,No,No,No,No,0
9967-ATRFS,1,Female,47,No,No,No,No,0
2977-CEBSX,1,Female,61,No,No,No,No,0
5876-QMYLD,1,Female,44,No,No,Yes,No,0
2277-AXSDC,1,Female,46,No,No,No,No,0
9442-JTWDL,1,Female,52,No,No,No,No,0
3067-SVMTC,1,Female,49,No,No,Yes,No,0
5495-GPSRW,1,Male,62,No,No,No,No,0
7606-BPHHN,1,Male,39,No,No,No,No,0
4163-NCJAK,1,Female,55,No,No,Yes,No,0
5233-AOZUF,1,Female,62,No,No,Yes,No,0
5973-EJGDP,1,Male,21,Yes,No,No,No,0
7916-VCCPB,1,Female,58,No,No,Yes,Yes,1
4686-GEFRM,1,Male,23,Yes,No,Yes,No,0
5249-QYHEX,1,Female,27,Yes,No,Yes,Yes,2
2233-FAGXV,1,Female,41,No,No,Yes,Yes,3
5605-IYGFG,1,Female,61,No,No,No,No,0
7663-ZTEGJ,1,Male,46,No,No,No,No,0
3935-TBRZZ,1,Male,54,No,No,Yes,No,0
8111-BKVDS,1,Female,31,No,No,No,No,0
8734-DKSTZ,1,Female,20,Yes,No,Yes,Yes,2
4360-PNRQB,1,Male,27,Yes,No,No,No,0
6152-ONASV,1,Female,49,No,No,Yes,No,0
7781-HVGMK,1,Female,56,No,No,Yes,No,0
2181-UAESM,1,Male,30,No,No,No,No,0
6048-NJXHX,1,Male,21,Yes,No,Yes,No,0
2320-SLKMB,1,Female,46,No,No,No,No,0
4980-URKXC,1,Male,26,Yes,No,Yes,No,0
4376-KFVRS,1,Male,52,No,No,Yes,No,0
5886-VLQVU,1,Male,30,No,No,Yes,No,0
3577-AMVUX,1,Male,59,No,No,No,No,0
0771-WLCLA,1,Female,49,No,No,Yes,Yes,1
0206-TBWLC,1,Female,63,No,No,Yes,No,0
2937-FTHUR,1,Female,45,No,No,No,Yes,3
1910-FMXJM,1,Female,59,No,No,Yes,No,0
0732-OCQOC,1,Female,30,No,No,Yes,No,0
5168-MSWXT,1,Male,26,Yes,No,Yes,Yes,3
1090-ESELR,1,Male,47,No,No,Yes,No,0
8592-PLTMQ,1,Female,53,No,No,No,No,0
8847-GEOOQ,1,Male,34,No,No,Yes,No,0
4785-FCIFB,1,Female,20,Yes,No,Yes,No,0
8313-NDOIA,1,Female,48,No,No,No,No,0
5149-CUZUJ,1,Male,35,No,No,Yes,No,0
0942-KOWSM,1,Female,24,Yes,No,Yes,No,0
4237-CLSMM,1,Male,45,No,No,Yes,No,0
1452-VOQCH,1,Male,61,No,No,No,No,0
4719-UMSIY,1,Male,52,No,No,No,Yes,2
6614-VBEGU,1,Female,23,Yes,No,Yes,No,0
2996-XAUVF,1,Male,25,Yes,No,No,No,0
5968-XQIVE,1,Male,32,No,No,Yes,No,0
8896-RAZCR,1,Female,42,No,No,No,No,0
1304-BCCFO,1,Male,24,Yes,No,Yes,No,0
4104-PVRPS,1,Male,56,No,No,Yes,No,0
4431-EDMIQ,1,Female,47,No,No,Yes,Yes,3
5168-MQQCA,1,Female,50,No,No,Yes,No,0
7971-HLVXI,1,Male,62,No,No,Yes,Yes,2
9094-AZPHK,1,Female,64,No,No,No,No,0
3649-JPUGY,1,Male,26,Yes,No,No,No,0
4472-LVYGI,1,Female,43,No,No,Yes,No,0
3552-CTCYF,1,Male,42,No,No,Yes,Yes,3
6778-YSNIH,1,Female,63,No,No,No,No,0
6579-JPICP,1,Male,31,No,No,No,No,0
4134-BSXLX,1,Male,32,No,No,Yes,No,0
0505-SPOOW,1,Female,41,No,No,Yes,No,0
4374-YMUSQ,1,Male,64,No,No,No,No,0
3957-HHLMR,1,Female,50,No,No,Yes,No,0
5736-YEJAX,1,Male,23,Yes,No,No,No,0
8981-FJGLA,1,Male,63,No,No,No,Yes,2
1135-LMECX,1,Female,47,No,No,No,No,0
8535-SFUTN,1,Male,21,Yes,No,No,No,0
8677-HDZEE,1,Female,42,No,No,No,No,0
2475-MROZF,1,Male,36,No,No,No,No,0
3482-ABPKK,1,Female,19,Yes,No,No,No,0
7531-GQHME,1,Male,34,No,No,No,No,0
5174-ITUMV,1,Male,37,No,No,Yes,Yes,2
0913-XWSCN,1,Male,29,Yes,No,Yes,Yes,2
0750-EBAIU,1,Male,43,No,No,No,No,0
3571-DPYUH,1,Male,30,No,No,Yes,Yes,3
7601-GNDYK,1,Male,52,No,No,Yes,Yes,3
8067-NIOYM,1,Female,51,No,No,Yes,Yes,3
1403-GYAFU,1,Male,47,No,No,Yes,Yes,2
4234-XTNEA,1,Male,25,Yes,No,No,No,0
5348-CAGXB,1,Male,60,No,No,No,No,0
0621-HJWXJ,1,Female,54,No,No,Yes,No,0
5844-QVTAT,1,Female,24,Yes,No,Yes,No,0
8905-IAZPF,1,Female,32,No,No,Yes,No,0
5394-MEITZ,1,Female,26,Yes,No,Yes,No,0
6859-QNXIQ,1,Female,43,No,No,Yes,Yes,5
2782-LFZVW,1,Female,52,No,No,No,No,0
2866-IKBTM,1,Female,57,No,No,No,No,0
7129-AZJDE,1,Male,59,No,No,Yes,Yes,1
2560-PPCHE,1,Female,22,Yes,No,No,No,0
8138-EALND,1,Male,35,No,No,No,No,0
3580-HYCSP,1,Male,44,No,No,Yes,Yes,4
1352-HNSAW,1,Female,26,Yes,No,Yes,Yes,3
2075-PUEPR,1,Male,46,No,No,Yes,Yes,2
1982-FEBTD,1,Female,27,Yes,No,Yes,Yes,2
5791-KAJFD,1,Female,58,No,No,Yes,No,0
2654-VBVPB,1,Female,22,Yes,No,No,No,0
1154-HYWWO,1,Male,55,No,No,No,No,0
2501-XWWTZ,1,Male,51,No,No,No,No,0
3716-UVSPD,1,Male,54,No,No,No,No,0
6815-ABQFQ,1,Male,53,No,No,Yes,No,0
7343-EOBEU,1,Male,19,Yes,No,Yes,No,0
3701-SFMUH,1,Male,63,No,No,Yes,Yes,3
6103-LIANB,1,Male,49,No,No,Yes,Yes,1
7319-VENRZ,1,Male,19,Yes,No,No,No,0
5846-NEQVZ,1,Male,19,Yes,No,Yes,No,0
5781-RFZRP,1,Male,34,No,No,Yes,No,0
0308-IVGOK,1,Female,23,Yes,No,No,No,0
7293-LSCDV,1,Female,32,No,No,Yes,Yes,3
5756-JYOJT,1,Female,55,No,No,No,No,0
9548-LIGTA,1,Male,26,Yes,No,Yes,No,0
5150-LJNSR,1,Male,27,Yes,No,Yes,Yes,3
8270-RKSAP,1,Male,30,No,No,No,No,0
2640-LYMOV,1,Male,59,No,No,No,No,0
2393-DIVAI,1,Female,40,No,No,No,No,0
4568-KNYWR,1,Male,56,No,No,No,No,0
8752-IMQOS,1,Male,28,Yes,No,Yes,No,0
0742-LAFQK,1,Male,52,No,No,Yes,No,0
0795-LAFGP,1,Male,25,Yes,No,Yes,No,0
0619-OLYUR,1,Male,32,No,No,Yes,No,0
5512-IDZEI,1,Male,56,No,No,Yes,No,0
0459-SPZHJ,1,Male,19,Yes,No,Yes,No,0
0215-BQKGS,1,Male,52,No,No,No,No,0
9244-ZVAPM,1,Male,36,No,No,No,No,0
5172-MIGPM,1,Male,22,Yes,No,No,No,0
1710-RCXUS,1,Male,53,No,No,Yes,No,0
0374-FIUCA,1,Male,59,No,No,Yes,No,0
5839-SUYVZ,1,Male,21,Yes,No,No,No,0
5173-ZXXXL,1,Male,47,No,No,No,No,0
1096-ADRUX,1,Female,34,No,No,Yes,Yes,1
2001-MCUUW,1,Male,51,No,No,No,No,0
2731-GJRDG,1,Female,55,No,No,No,No,0
4723-BEGSG,1,Male,35,No,No,Yes,No,0
6516-NKQBO,1,Male,28,Yes,No,Yes,No,0
8672-OAUPW,1,Male,48,No,No,No,No,0
8207-DMRVL,1,Male,47,No,No,Yes,Yes,3
2804-ETQDK,1,Male,57,No,No,No,Yes,2
7138-GIRSH,1,Male,63,No,No,No,No,0
9396-ZSFLL,1,Female,64,No,No,No,No,0
6464-KEXXH,1,Male,55,No,No,No,No,0
5240-CAOYT,1,Female,30,No,No,No,No,0
4059-IIEBK,1,Female,51,No,No,No,No,0
0516-UXRMT,1,Female,27,Yes,No,No,No,0
4851-BQDNX,1,Male,56,No,No,Yes,Yes,1
5148-HKFIR,1,Female,49,No,No,No,No,0
3003-CMDUU,1,Female,22,Yes,No,Yes,No,0
5016-IBERQ,1,Male,28,Yes,No,Yes,No,0
9931-KGHOA,1,Female,48,No,No,Yes,No,0
1775-KWJKQ,1,Male,41,No,No,Yes,No,0
7665-VIGUD,1,Male,40,No,No,No,No,0
9411-TPQQV,1,Female,31,No,No,No,No,0
7954-MLBUN,1,Male,41,No,No,No,No,0
2077-DDHJK,1,Female,48,No,No,Yes,No,0
9574-BOSMD,1,Male,50,No,No,Yes,Yes,2
8404-VLQFB,1,Female,21,Yes,No,Yes,Yes,1
2391-IPLOP,1,Male,25,Yes,No,Yes,No,0
5845-BZZIB,1,Male,37,No,No,Yes,Yes,3
1140-UKVZG,1,Female,64,No,No,No,No,0
5183-SNMJQ,1,Male,32,No,No,No,No,0
8100-PNJMH,1,Male,39,No,No,Yes,No,0
7838-LAZFO,1,Male,38,No,No,Yes,No,0
2085-JVGAD,1,Male,56,No,No,Yes,No,0
8095-WANWK,1,Female,46,No,No,No,No,0
3030-ZKIWL,1,Male,23,Yes,No,No,No,0
9565-FLVCG,1,Male,40,No,No,Yes,No,0
8755-OGKNA,1,Female,33,No,No,Yes,Yes,3
